﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
28034918;Coche;MAN;4806LDX;+37129218410;354018110042409;;1110336537;03.25.15;;TELTONIKA;FMB920;;"Coche ";"06.05.2021 10:53";;Activa;"SERGIO CUETO ALONSO";NODATA;"1322d 1h 12min "
28034919;Coche;IVECO;3567FYL;+37126392657;354018110042268;;1110336549;03.25.15;;TELTONIKA;FMB920;;"Coche ";"06.05.2021 10:07";"Telefónica Móviles España->Spain";Activa;"ZURGIMEX CARGO SL";"NODATA (NOPOWER)";"658d 17h 41min "
28034920;Coche;IVECO;2822HTD;+37120287821;354018110162884;;1110340030;03.25.15;;TELTONIKA;FMB920;;"Coche ";"28.05.2021 14:20";"Orange Espagne S.A.U->Spain";Activa;"TRANSCASATEJADA 2018 SL";NODATA;"195d 2h 37min "
28034921;Coche;CAMION;7242JTF;+37128020147;354018110163122;;1110340032;03.25.15;;TELTONIKA;FMB920;;"Coche ";"24.05.2021 16:58";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES VICENTE VELASQUEZ SL";OK;-
28034923;Coche;VOLVO;4775LHP;+37120274540;354018110162538;;1110340039;03.25.15;;TELTONIKA;FMB920;;"Coche ";"06.05.2021 10:33";"Orange Espagne S.A.U->Spain";Activa;"CONTENEDORES TXORIERI, S.L.";OK;-
28034924;Coche;RENAULT;4179LNM;+37126310171;354018110162454;;1110340042;03.25.15;;TELTONIKA;FMB920;;"Coche ";"28.04.2021 16:07";"Orange Espagne S.A.U->Spain";Activa;"MART-EVA TRANS,SL";NODATA;"10d 3h 51min "
28034926;Coche;CAMION;3255HLG;+37128399601;354018110158072;;1110340102;03.25.15;;TELTONIKA;FMB920;;"Coche ";"27.05.2021 12:42";"Orange Espagne S.A.U->Spain";Activa;"EL ARRECIFE DE LA CARLOTA SL";NODATA;"17d 19h 1min "
28034927;Coche;CAMION;6829JFB;+37126400214;354018110067810;;1110345050;03.25.15;;TELTONIKA;FMB920;;"Coche ";"26.05.2021 11:13";"Orange Espagne S.A.U->Spain";Anulada;"TRANS ENARGAM SL";"NODATA (NOPOWER)";"697d 4h 36min "
28034930;Coche;RENAULT;0041KLF;+37128305563;354018110046236;;1110346056;03.25.15;;TELTONIKA;FMB920;;"Coche ";"26.04.2021 12:34";"Orange Espagne S.A.U->Spain";Activa;"TRANSPORTES GARDE MAESO SL";OK;-
28034931;Coche;FURGONETA;3721KVG;+37127309894;354017119479901;;1110349455;03.25.15;;TELTONIKA;FMB920;;"Coche ";"03.05.2021 16:02";"Vodafone Spain->Spain";Activa;"FERTILIZANTES LAPIEDRA SA";"NODATA (NOPOWER)";"110d 20h 10min "
28034936;Coche;VOLVO;4788JHC;+37125663997;354018110162900;;1110340031;03.25.15;;TELTONIKA;FMB920;;"Coche ";"04.05.2021 16:04";"Orange Espagne S.A.U->Spain";Activa;"TRANSPORTES RUIZ JIMENEZ 2014 SL";OK;"2min "
28034939;Coche;RENAULT;0503JPT;+37126516787;354018110132259;;1110340038;03.25.15;;TELTONIKA;FMB920;;"Coche ";"10.06.2021 11:57";"Bouygues Telecom->France";Activa;"JOSE MARIA MARTINEZ SOLER";OK;-
28034940;Coche;CAMION;"4707 LWG CRISTIAN";+37127297088;354018110162389;;1110340044;03.25.15;;TELTONIKA;FMB920;;"Coche ";"20.05.2021 15:00";"Orange Espagne S.A.U->Spain";Activa;"VICEDO Y VAÑO S.L";"NODATA (NOPOWER)";"172d 4h 23min "
28034942;Coche;IVECO;0045HZG;+37127804509;354018110145715;;1110340099;03.25.15;;TELTONIKA;FMB920;;"Coche ";"06.05.2021 10:07";"Telefónica Móviles España->Spain";Activa;"ZURGIMEX CARGO SL";"NODATA (NOPOWER)";"100d 7h 9min "
28034945;Coche;FURGONETA;0694JWK;+37125705303;354018110072620;;1110345043;03.25.15;;TELTONIKA;FMB920;;"Coche ";"03.05.2021 16:02";"Orange Espagne S.A.U->Spain";Activa;"FERTILIZANTES LAPIEDRA SA";OK;"2min "
28034946;Coche;CAMION;1234LDL;+37129235356;354018110055872;;1110345046;03.25.15;;TELTONIKA;FMB920;;"Coche ";"07.05.2021 13:43";;Anulada;"BENFILOGISTICA SL";NODATA;"1322d 14min "
28034947;Coche;FURGONETA;6194KLP;+37129482490;354018110067661;;1110345048;03.25.15;;TELTONIKA;FMB920;;"Coche ";"03.05.2021 16:01";"Orange Espagne S.A.U->Spain";Activa;"FERTILIZANTES LAPIEDRA SA";OK;-
28034951;Coche;IVECO;2126KSJ;+37127821310;354018110067588;;1110345057;03.25.15;;TELTONIKA;FMB920;;"Coche ";"27.04.2021 16:29";"Orange Espagne S.A.U->Spain";Activa;"TRANSLOGISTICA NOVILLO S.L.";NODATA;"58d 5h 36min "
28034954;Coche;MERCEDES;5041LMN;+37126660877;354017119741664;;1110397865;03.25.15;;TELTONIKA;FMB920;;"Coche ";"11.05.2021 17:02";"Telefónica Móviles España->Spain";Inactivo;"LYDIA LOGISTICS SLU";NODATA;"463d 11h 39min "
28034955;Coche;SCANIA;7672KFH;+37128340871;354018110221672;;1110397868;03.25.15;;TELTONIKA;FMB920;;"Coche ";"27.04.2021 16:31";"Orange Espagne S.A.U->Spain";Activa;"TRANSLOGISTICA NOVILLO S.L.";OK;-
28034956;Coche;FURGONETA;8112JGK;+37125478190;354018110221755;;1110397869;03.25.15;;TELTONIKA;FMB920;;"Coche ";"27.05.2021 12:10";"Orange Espagne S.A.U->Spain";Activa;"FERTILIZANTES LAPIEDRA SA";"OK (NOPOWER)";"8min "
28034957;Coche;CAMION;"4450LPV - RAMON";+37126603112;354018110221599;;1110397873;03.25.15;;TELTONIKA;FMB920;;"Coche ";"20.05.2021 14:59";"Orange Espagne S.A.U->Spain";Activa;"VICEDO Y VAÑO S.L";"NODATA (NOPOWER)";"172d 4h 58min "
28034959;Coche;MAN;2852KYX;+37125617863;354017119463095;;1110398417;03.25.15;;TELTONIKA;FMB920;;"Coche ";"26.04.2021 12:32";"Orange Espagne S.A.U->Spain";Activa;"TRANSPORTES GARDE MAESO SL";OK;-
28034967;Coche;SCANIA;4403CVN;+37126433003;354017119447460;;1110399089;03.25.15;;TELTONIKA;FMB920;;"Coche ";"27.04.2021 16:29";"Orange Espagne S.A.U->Spain";Activa;"TRANSLOGISTICA NOVILLO S.L.";OK;-
28034968;Coche;MAN;5925KNC;+37127321799;354017119458061;;1110399185;03.25.15;;TELTONIKA;FMB920;;"Coche ";"26.04.2021 12:34";"Orange Espagne S.A.U->Spain";Activa;"TRANSPORTES GARDE MAESO SL";OK;-
28034969;Coche;RENAULT;4231LNM;+37126617402;354017119458137;;1110399191;03.25.15;;TELTONIKA;FMB920;;"Coche ";"28.04.2021 16:07";"Orange Espagne S.A.U->Spain";Activa;"MART-EVA TRANS,SL";"NODATA (NOPOWER)";"14d 19h 33min "
28035386;Coche;RENAULT;3755JKF;+37129430879;354018110890351;;1110594382;03.25.16;;TELTONIKA;FMB140;;"Coche ";"08.10.2021 15:55";;Activa;"OPERADOR LOGISTICO LOPEVAL SL";OK;"6min "
28035387;Coche;CAMION;1212JWD;+37128624013;354018110890260;;1110594388;03.25.16;;TELTONIKA;FMB140;;"Coche ";"08.10.2021 15:57";;Activa;"OPERADOR LOGISTICO LOPEVAL SL";OK;-
28035395;Coche;CAMION;3186KBT;+37125678711;354018110888660;;1110594433;03.25.16;;TELTONIKA;FMB140;;"Coche ";"08.10.2021 15:57";;Activa;"OPERADOR LOGISTICO LOPEVAL SL";OK;-
28035397;Coche;CAMION;8552LMR;+37126406397;354018110944166;;1110594772;03.25.16;;TELTONIKA;FMB140;;"Coche ";"08.10.2021 15:57";;Activa;"OPERADOR LOGISTICO LOPEVAL SL";OK;-
28035405;Coche;"VOLVO FH";4660KJS;+37126179248;354018110947011;;1110597475;03.25.16;;TELTONIKA;FMB140;;"Coche ";"08.10.2021 15:56";;Activa;"OPERADOR LOGISTICO LOPEVAL SL";OK;"2min "
28035406;Coche;VOLVO;9571JZR;+37125724628;354018110933284;;1110594600;03.25.16;;TELTONIKA;FMB140;;"Coche ";"08.10.2021 15:58";;Activa;"OPERADOR LOGISTICO LOPEVAL SL";OK;-
28035407;Coche;"Renault Trafic";9126JJV;+37128370896;354018110933425;;1110595657;03.25.16;;TELTONIKA;FMB140;;"Coche ";"05.04.2023 15:16";;Activa;"VINOS Y LICORES GAMBÍN";OK;"4min "
28035414;Coche;PEUGEOT;6518LFY;+37125441839;354018110927310;;1110597573;03.25.16;;TELTONIKA;FMB140;;"Coche ";"06.04.2022 12:36";;Activa;"AERO-FERR GUIPUZCOA";NODATA;"13h 10min "
28035423;Coche;VOLVO;0014KDM;+37120257408;354018110937061;;1110595652;03.25.16;;TELTONIKA;FMB140;;"Coche ";"08.10.2021 15:56";;Activa;"OPERADOR LOGISTICO LOPEVAL SL";OK;-
28035428;Coche;"VOLVO FH";9924KDL;+37126514495;354018110913484;;1110595571;03.25.16;;TELTONIKA;FMB140;;"Coche ";"08.10.2021 15:58";;Activa;"OPERADOR LOGISTICO LOPEVAL SL";"OK (NOPOWER)";"5min "
28035930;Coche;REMOLQUE;R3323BCJ;+37125477960;354017114927516;;1110211521;03.25.15;;TELTONIKA;FMB122;;"Coche ";"11.08.2021 11:43";"Vodafone Spain->Spain";Activa;"LOGISTICA CAMPOS RUIZ SL";OK;-
28035936;Coche;REMOLQUE;R3322BCJ;+37126329101;354017113589739;;1110213224;03.25.15;;TELTONIKA;FMB122;;"Coche ";"11.08.2021 11:42";"Telefónica Móviles España->Spain";Activa;"LOGISTICA CAMPOS RUIZ SL";OK;-
28035938;Coche;PERFORADORA;ROC-L6;+37125486543;358480080089693;;1109642513;03.25.15;;TELTONIKA;FMB122;;"Coche ";"11.11.2022 14:39";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES DE LA CONSTRUCCION MURCIANOS, S.A.";"NODATA (NOPOWER)";"3h 33min "
28035939;Coche;;"PRUEBA TAPAL 2";+37127294891;352093088731210;;1109643032;03.25.15;;TELTONIKA;FMB122;;"Coche ";"20.06.2023 13:57";"Orange Espagne S.A.U->Spain";Activa;"VRIO MOBILITY SLU";"NODATA (NOPOWER)";"406d 22h 17min "
28035944;Coche;"Cisterna cemento";R2171BBN;+37126415125;352093089202807;;1109643001;03.25.15;;TELTONIKA;FMB122;;"Coche ";"23.06.2022 16:48";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES DE LA CONSTRUCCION MURCIANOS, S.A.";OK;-
28035949;Coche;REMOLQUE;R7311BCG;+37129124985;352093088729354;;1109642500;03.25.15;;TELTONIKA;FMB122;;"Coche ";"11.08.2021 11:42";"Telefónica Móviles España->Spain";Activa;"LOGISTICA CAMPOS RUIZ SL";OK;"1min "
28035952;Coche;;R7113BBZ;+37126603456;352093087893557;;1109643146;03.25.15;;TELTONIKA;FMB122;;"Coche ";"16.11.2023 17:15";"Orange Espagne S.A.U->Spain";Activa;"NEAMTIU SANDU DUTU";OK;-
28036286;Coche;CAMION;0869KFD;+37125664081;865084032488627;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:29";;Activa;"HERRERA & CALONGE SL";OK;-
28036287;Coche;REMOLQUE;R2632BBH;+37125663518;865084032492256;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:21";;Activa;"HERRERA & CALONGE SL";NODATA;"369d 14h 27min "
28036289;Coche;CAMION;6199HYJ;+37126474863;865084032489807;;;;;QUECLINK;GB100;;"Coche ";"23.06.2021 16:08";;Inactivo;"GTV AGENCIA LOGISTICS SL";NODATA;"361d 11h 38min "
28036291;Coche;CAMION;1443DLN;+37122023294;865084032488874;;;;;QUECLINK;GB100;;"Coche ";"20.07.2021 13:31";;Activa;"GARRUCHO COMBUSTIBLES SA";"NODATA (NOPOWER)";"1h 21min "
28036292;Coche;CAMION;9614KLR;+37129394511;865084032493353;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:28";;Activa;"BOSCH MENOR, S.L.";"OK (NOGPS)";"4min "
28036294;Coche;CAMION;4014JTV;+37126193568;865084032487710;;;;;QUECLINK;GB100;;"Coche ";"13.07.2021 13:39";;Activa;"FLORIAN VINTILA";"NODATA (NOPOWER)";"2d 58min "
28036296;Coche;CAMION;0002HMM;+37125593450;865084032490771;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:27";;Activa;"HERRERA & CALONGE SL";NODATA;"56d 3h 51min "
28036297;Coche;REMOLQUE;R6430BCG;+37122406595;865084032491274;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:17";;Activa;"HERRERA & CALONGE SL";NODATA;"46d 21h 8min "
28036299;Coche;CAMION;7889MCY;+37126604740;865084032491746;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:26";;Activa;"HERRERA & CALONGE SL";NODATA;"155d 3h 23min "
28036311;Coche;IVECO;4312JZF;+37122888101;865084032490748;;;;;QUECLINK;GB100;;"Coche ";"06.07.2021 14:19";;Activa;"CRISTIAN GABRIEL NICOARA LUCHIAN";"NODATA (NOPOWER)";"722d 21h 59min "
28036312;Coche;CAMION;6986JSX;+37126637126;865084032493189;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 10:35";;Anulada;"ANTONIO PEDRO SEGURA PIÑERA";"NODATA (NOPOWER)";"670d 8h 36min "
28036313;Coche;CAMION;4058LMP;+37126285510;865084032490177;;;;;QUECLINK;GB100;;"Coche ";"26.05.2021 16:27";;Activa;"BOSCH MENOR, S.L.";OK;"2min "
28036314;Coche;CAMION;4235LJS;+37125634964;865084032487520;;;;;QUECLINK;GB100;;"Coche ";"05.07.2021 12:20";;Anulada;"OVITRUCK ASTURIAS SL";"NODATA (NOGPS)";"1054d 20h 7min "
28036315;Coche;CAMION;9576JZC;+37129481662;865084032487025;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:18";;Activa;"HERRERA & CALONGE SL";OK;"1min "
28036317;Coche;CAMION;0631LPL;+37125437896;865084032489641;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:28";;Activa;"HERRERA & CALONGE SL";OK;-
28036318;Coche;IVECO;4710JVK;+37125709791;865084032490581;;;;;QUECLINK;GB100;;"Coche ";"06.07.2021 14:18";;Activa;"CRISTIAN GABRIEL NICOARA LUCHIAN";"NODATA (NOPOWER)";"709d 23h 54min "
28036321;Coche;MAN;5941KTH;+37122046276;865084032489013;;;;;QUECLINK;GB100;;"Coche ";"14.07.2021 15:41";;Activa;"AMELUK-TOUR SLU";OK;-
28036336;Coche;CAMION;6686KSF;+37125617145;865084032491043;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:25";;Activa;"HERRERA & CALONGE SL";OK;"1min "
28036339;Coche;CAMION;5504KFD;+37125645885;865084032488478;;;;;QUECLINK;GB100;;"Coche ";"05.07.2021 12:23";;Anulada;"OVITRUCK ASTURIAS SL";"NODATA (NOPOWER)";"1039d 23h 13min "
28036340;Coche;CAMION;8328JRM;+37126262770;865084032494534;;;;;QUECLINK;GB100;;"Coche ";"23.06.2021 16:09";;Inactivo;"GTV AGENCIA LOGISTICS SL";"NODATA (NOPOWER)";"529d 2h 9min "
28036342;Coche;DACIA;2276LRP;+37126285666;865084032493312;;;;;QUECLINK;GB100;;"Coche ";"14.07.2021 15:27";;Activa;"BOSCH MENOR, S.L.";"OK (NOGPS)";"7min "
28036344;Coche;REMOLQUE;R4686BCK;+37120260763;865084032492066;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:27";;Activa;"HERRERA & CALONGE SL";NODATA;"21d 20h 46min "
28036345;Coche;CAMION;4226LMG;+37120209864;865084032489252;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:28";;Activa;"BOSCH MENOR, S.L.";OK;-
28036346;Coche;CAMION;6695LSG;+37126691407;865084032485581;;;;;QUECLINK;GB100;;"Coche ";"04.10.2021 17:21";;Activa;"ROSE AND WONDER SL";NODATA;"3d 18h 39min "
28036361;Coche;CAMION;0860KDF;+37126294710;865084032494617;;;;;QUECLINK;GB100;;"Coche ";"04.11.2021 14:08";;Activa;"DIEGO CARMONA CUESTA";OK;-
28036362;Coche;CAMION;3516HVG;+37125416196;865084032485714;;;;;QUECLINK;GB100;;"Coche ";"23.06.2021 16:08";;Inactivo;"GTV AGENCIA LOGISTICS SL";NODATA;"361d 11h 43min "
28036363;Coche;"NV 400 130";2172KNX;+37126523610;865084032486589;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 13:01";;Activa;"PMSM GESTION Y TRANSPORTE SLU";OK;"6min "
28036365;Coche;CAMION;6514LFR;+37128692169;865084032494385;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:02";;Activa;"BOSCH MENOR, S.L.";OK;"5min "
28036367;Coche;REMOLQUE;R7252BCD;+37126192643;865084032494138;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 12:18";;Activa;"HERRERA & CALONGE SL";OK;-
28036368;Coche;CAMION;5603MJS;+37126229336;865084032493205;;;;;QUECLINK;GB100;;"Coche ";"03.06.2021 10:36";;Activa;"LOGISTICA DE MERCANCIAS DE HUELVA S.C.A.";OK;"1min "
28036567;Coche;CAMION;5726FFW;+37129191624;865084032493759;;;;;QUECLINK;GB100;;"Coche ";"20.07.2021 13:30";;Activa;"GARRUCHO COMBUSTIBLES SA";NODATA;"2h 16min "
28036576;Coche;CAMION;7902HKG;+37126115705;865084032488999;;;;;QUECLINK;GB100;;"Coche ";"23.06.2021 16:09";;Anulada;"GTV AGENCIA LOGISTICS SL";NODATA;"607d 3h 41min "
28036590;Coche;"NV 400 135";"8111 LTZ";+37126483125;865084032489526;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 13:00";;Activa;"PMSM GESTION Y TRANSPORTE SLU";OK;"2min "
28036591;Coche;CAMION;9172LML;+37127318629;865084032490060;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:29";;Activa;"BOSCH MENOR, S.L.";"OK (NOGPS)";"2min "
28036593;Coche;CAMION;7057DDC;+37128012831;865084032489930;;;;;QUECLINK;GB100;;"Coche ";"20.07.2021 13:29";;Activa;"GARRUCHO COMBUSTIBLES SA";"NODATA (NOPOWER)";"23d 20min "
28036596;Coche;CAMION;6833LHL;+37126614538;865084032489963;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:26";;Activa;"BOSCH MENOR, S.L.";OK;"7min "
28036597;Coche;COCHE;5394JDC;+37125691153;865084032491670;;;;;QUECLINK;GB100;;"Coche ";"19.05.2021 16:12";;Activa;"LEGAZ AGROTRANS SL";NODATA;"1293d 3h 58min "
28036600;Coche;CAMION;9363JVP;+37126592269;865084032493072;;;;;QUECLINK;GB100;;"Coche ";"20.07.2021 13:30";;Activa;"GARRUCHO COMBUSTIBLES SA";OK;-
28036601;Coche;CAMION;6979JST;+37126462676;865084032489633;;;;;QUECLINK;GB100;;"Coche ";"03.06.2021 10:35";;Activa;"LOGISTICA DE MERCANCIAS DE HUELVA S.C.A.";"OK (NOPOWER)";"36min "
28036603;Coche;CAMION;5583MJS;+37129288466;865084032492199;;;;;QUECLINK;GB100;;"Coche ";"03.06.2021 10:36";;Activa;"LOGISTICA DE MERCANCIAS DE HUELVA S.C.A.";OK;"1min "
28036605;Coche;CAMION;8861KKX;+37126659840;865084032486142;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:06";;Activa;"BOSCH MENOR, S.L.";"NODATA (NOPOWER)";"49d 20h 7min "
28036606;Coche;CAMION;9022LCZ;+37127311324;865084032491571;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:26";;Activa;"BOSCH MENOR, S.L.";"OK (NOGPS)";"6min "
28036607;Coche;CAMION;9192LKN;+37126194391;865084032490375;;;;;QUECLINK;GB100;;"Coche ";"26.05.2021 16:28";;Activa;"BOSCH MENOR, S.L.";OK;-
28036618;Coche;CAMION;8287LNN;+37125722363;865084032490508;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:03";;Activa;"BOSCH MENOR, S.L.";OK;"4min "
28036619;Coche;RENAULT;1564JGD;+37125728823;865084032492330;;;;;QUECLINK;GB100;;"Coche ";"17.05.2021 11:32";;Activa;"LUNATRANS 2012 SL";OK;-
28036620;Coche;COCHE;0949JRH;+37125781501;865084032493908;;;;;QUECLINK;GB100;;"Coche ";"18.05.2021 12:39";;Activa;"JUANA DUQUE ROMERO";OK;-
28036621;Coche;TEST;TEST;+37125677702;865084032493148;;;;;QUECLINK;GB100;;"Coche ";"05.07.2021 12:45";;Activa;"Ferrovial Servicios S A";NODATA;"1293d 2h 49min "
28036622;Coche;CAMION;4129KXX;+37125740892;865084032490664;;;;;QUECLINK;GB100;;"Coche ";"20.07.2021 13:32";;Activa;"GARRUCHO COMBUSTIBLES SA";OK;-
28036623;Coche;CAMION;0256HPY;+37129438418;865084032489260;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:30";;Activa;"BOSCH MENOR, S.L.";OK;"2min "
28036626;Coche;SCANIA;5796HZZ;+37129470240;865084032491068;;;;;QUECLINK;GB100;;"Coche ";"16.07.2021 13:02";;Activa;"DONALD JOSE ROSARIO DOMINGUEZ";"NODATA (NOPOWER)";"1083d 16h 23min "
28036627;Coche;"370Z Nismo";4205LKS;+37122029868;865084032490052;;;;;QUECLINK;GB100;;"Coche ";"24.06.2021 13:02";;Activa;"PMSM GESTION Y TRANSPORTE SLU";"OK (NOGPS)";"2min "
28036628;Coche;CAMION;7238KSZ;+37127324182;865084032491423;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:07";;Activa;"BOSCH MENOR, S.L.";OK;"5min "
28036629;Coche;CAMION;8517LGY;+37125760947;865084032491530;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:24";;Activa;"BOSCH MENOR, S.L.";OK;"7min "
28036630;Coche;CAMION;2653LJD;+37126414126;865084032492231;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:07";;Activa;"BOSCH MENOR, S.L.";OK;"1min "
28036631;Coche;CAMION;1504LBM;+37120263939;865084032492041;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:27";;Activa;"BOSCH MENOR, S.L.";OK;-
28036632;Coche;SPRINTER;MM73CRE;+37126413593;865084032492306;;;;;QUECLINK;GB100;;"Coche ";"10.06.2021 13:03";;Anulada;"VASY & COSMY GOOD TRANS S.R.L";"NODATA (NOGPS)";"648d 20h 47min "
28036634;Coche;CAMION;1722LNB;+37127847334;865084032490516;;;;;QUECLINK;GB100;;"Coche ";"23.06.2021 16:08";;Inactivo;"GTV AGENCIA LOGISTICS SL";NODATA;"361d 11h 35min "
28036635;Coche;"TEST VIDEO";RAUL2;+37125675983;865084032490235;;;;;QUECLINK;GB100;;"Coche ";"08.06.2021 18:29";;Activa;"VRIO MOBILITY SLU";"NODATA (NOGPS)";"322d 2h 49min "
28036645;Coche;CAMION;6845LPF;+37128392520;865084032489757;;;;;QUECLINK;GB100;;"Coche ";"03.06.2021 10:36";;Activa;"LOGISTICA DE MERCANCIAS DE HUELVA S.C.A.";OK;-
28036646;Coche;CAMION;5210LNS;+37120291904;865084032493114;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:05";;Activa;"BOSCH MENOR, S.L.";OK;"6min "
28036647;Coche;MAN;6709LDM;+37125677820;865084032490847;;;;;QUECLINK;GB100;;"Coche ";"16.07.2021 13:02";;Activa;"DONALD JOSE ROSARIO DOMINGUEZ";NODATA;"1293d 3h 37min "
28036650;Coche;CAMION;9495LBC;+37129367794;865084032485995;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:06";;Activa;"BOSCH MENOR, S.L.";OK;"9min "
28036653;Coche;COCHE;0273JTD;+37126647876;865084032494427;;;;;QUECLINK;GB100;;"Coche ";"18.05.2021 12:38";;Activa;"JUANA DUQUE ROMERO";NODATA;"570d 11h 31min "
28036656;Coche;RENAULT;4966FYL;+37125610982;865084032489153;;;;;QUECLINK;GB100;;"Coche ";"21.05.2021 09:29";;Activa;"TRANSPORTES OLI SANCHEZ SL";OK;"8min "
28036660;Coche;MERCEDES;6245LTM;+37128013455;865084032490995;;;;;QUECLINK;GB100;;"Coche ";"02.11.2021 15:36";;Activa;"SERGIO ERNESTO HERVAS MONTOYA";OK;"3min "
28036670;Coche;CAMION;8042CVT;+37126656960;865084032488791;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:29";;Activa;"BOSCH MENOR, S.L.";"NODATA (NOGPS)";"8d 4h 25min "
28036671;Coche;CAMION;5417LPG;+37127317082;865084032490417;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:04";;Activa;"BOSCH MENOR, S.L.";OK;"3min "
28036673;Coche;CAMION;7652LBS;+37128008920;865084032490839;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:05";;Activa;"BOSCH MENOR, S.L.";OK;"4min "
28036677;Coche;RENAULT;2444HMG;+37125648996;865084032486233;;;;;QUECLINK;GB100;;"Coche ";"17.05.2021 11:33";;Activa;"LUNATRANS 2012 SL";OK;-
28036682;Coche;CAMION;9207KMN;+37127826556;865084032485672;;;;;QUECLINK;GB100;;"Coche ";"02.06.2021 16:27";;Activa;"BOSCH MENOR, S.L.";OK;"8min "
28038503;Coche;TEST;TEST;+3426540544;358480082521842;;1101586666;-;;TELTONIKA;FMB120;;"Coche ";"07.01.2021 13:27";;Activa;"VRIO MOBILITY SLU";"NODATA (INSTALL)";n/a
28039159;Coche;;DISP004;+37125427744;869153049749291;;07728010;6.10;;Level;"GC 092 242";;"Coche ";"23.10.2023 16:24";;Activa;"AUDIO VISUALES RENT APC AUDIO SL";"NODATA (NOPOWER)";"50d 4h 26min "
28039165;Coche;;DISP003;+37125451472;869153049749689;;07728016;6.10;;Level;"GC 092 242";;"Coche ";"07.11.2023 13:14";;Activa;"AUDIO VISUALES RENT APC AUDIO SL";OK;"39min "
28039173;Coche;;DISP001;+37125495554;869153049748103;;07728024;6.10;;Level;"GC 092 242";;"Coche ";"04.09.2023 09:24";;Activa;"AUDIO VISUALES RENT APC AUDIO SL";OK;"38min "
28039209;Coche;;DISP002;+37126174581;869153049749481;;07728060;6.10;;Level;"GC 092 242";;"Coche ";"23.10.2023 16:23";;Activa;"AUDIO VISUALES RENT APC AUDIO SL";"NODATA (NOPOWER)";"4d 20h 19min "
28039468;Coche;IVECO;0697JHW;+37129387186;354018111713164;;1110874519;01.00.13;;TELTONIKA;FMB640;1381.1212109004;"Coche ";"02.09.2021 11:00";"Telefónica Móviles España->Spain";Activa;"TAKACS TRANS SL";NODATA;"251d 3h 21min "
28039470;Coche;VOLVO;3332HHK;+37126182144;354018111708586;;1110870574;01.00.13;;TELTONIKA;FMB640;1381.1012000017;"Coche ";"10.09.2021 11:42";"Orange Espagne S.A.U->Spain";Activa;"FRANGISER SDAD. COOP.";OK;"5min "
28039472;Coche;DAF;4992-LNS;+37120282415;354018111360875;;1110857729;01.00.13;;TELTONIKA;FMB640;900588RD30R01;"Coche ";"22.06.2021 10:47";"Orange Espagne S.A.U->Spain";Activa;"ATIENZA & GOMEZ LOGISTICS SL";OK;"5min "
28039476;Coche;MERCEDES;0463JNJ;+37129452648;354018111399543;;1110856986;01.00.13;;TELTONIKA;FMB640;;"Coche ";"12.08.2021 14:36";"Orange Espagne S.A.U->Spain";Activa;"ROAN ROUTIERS, S.L.";OK;"7min "
